,amp1mean,amp1std,amp1skew,amp1kurt,amp1dmean,amp1dstd,amp1dskew,amp1dkurt,amp10mean,amp10std,amp10skew,amp10kurt,amp10dmean,amp10dstd,amp10dskew,amp10dkurt,amp100mean,amp100std,amp100skew,amp100kurt,amp100dmean,amp100dstd,amp100dskew,amp100dkurt,amp1000mean,amp1000std,amp1000skew,amp1000kurt,amp1000dmean,amp1000dstd,amp1000dskew,amp1000dkurt,power1,power2,power3,power4,power5,power6,power7,power8,power9,power10
LanaDelRey\12 This Is What Makes Us Girls.mp3,1.31048,7419.3455334069395,-0.03963253060323735,4.23403186639455,0.021968369947283246,3595.39562175595,-0.10112907539550256,7.27005219151462,1.3104800000000014,5859.644299217302,0.0745594806756286,5.374570919833817,0.3760562676044544,5953.225063638505,-0.01284023558304095,4.483746489849689,1.3104800000000005,1945.9817657862409,-0.03978932742323658,9.447344126233734,0.19633438906484504,3543.651254273376,0.01404895607927693,10.372885955608261,1.310479999999999,164.88163076152418,-0.3431021502940567,6.202972048076389,-0.7492621035058438,280.9648204906776,0.008924189373586144,6.002945728828182,0.33360954731007175,0.19437741579850473,0.13280505372113866,0.09245800467320114,0.06352421726479819,0.04934923702038665,0.04495494969054368,0.03313477456077122,0.02902460531805302,0.026762194642530747
LanaDelRey\09 Carmen.mp3,4.489418333333333,7247.546896528141,-0.04383542797567135,4.217217166409718,0.023055038425064043,2506.5721826444533,0.05619081370203294,6.4038481934323075,4.489418333333331,6435.398061647768,-0.03043359632679911,4.258940443259297,0.01955532592209361,4806.127695827925,-0.04915772069038045,6.157517106729628,4.4894183333333375,3733.273843812279,0.28988781663545415,3.459469425598901,-1.3963760626771213,6582.522826800587,0.30625387297714296,3.520465057995613,4.489418333333331,371.3936263889612,0.28690296397921655,4.096287805296711,-1.8073038397328889,703.3096281024718,0.1840818346263183,3.8718438339347503,0.38342155260113964,0.19369090166875264,0.11977697491498393,0.08524525831099745,0.0557960810116386,0.0433347729807112,0.03883787062940753,0.03123329492005566,0.028581177624865374,0.02008211533744831
Garrett\16 Little Wing.mp3,0.59808,4456.650524591346,-0.014110329169646638,4.186065977370827,0.012003353338922232,4093.961030327164,0.026872732394597712,5.123540627636834,0.5980799999999977,3009.242951497488,-0.04067650851382843,4.778927214443637,0.023482058034301295,3543.6683077593516,-0.010931720995723882,3.8395493433941406,0.59808,468.550742924976,-0.15576206543159496,6.336293776083884,-0.05978996499416293,779.0749047278565,0.03098834568573762,5.954376274910513,0.59808,62.49093403356148,0.19502353960487998,5.287512566775195,0.10998998330550859,108.75108563704224,-0.15247312163908489,5.36399710500405,0.22410054283095776,0.12940008876687292,0.06946444368806874,0.08724856599400559,0.10722259023726642,0.10942488568287262,0.09719063094484201,0.08764417499812846,0.04848729628723244,0.03981678056975377
Garrett\10 Air.mp3,-1.2195116666666668,6197.600121470646,-0.005744269910427316,4.293512832652979,0.013383355638926064,2593.3316341781588,-0.08229645459092665,5.965493512989296,-1.2195116666666652,5222.746639872976,0.005900458563046628,5.255059303578536,0.10567176119602563,4692.172792266948,-0.02006643369888983,4.00361548494264,-1.2195116666666646,1532.8114920952864,-0.5471889584034986,10.277545580136698,-0.10357892982163783,2764.8029796883343,-0.1032165455387517,10.707798005189273,-1.2195116666666657,174.13606729777874,-0.30139512004072017,5.962487678126967,0.06670784641068594,302.20093475252844,-0.8212129602942516,6.046942182240809,0.36262130793991004,0.20375805961223317,0.09136189009422886,0.06304084841802121,0.06017239981696948,0.05597702169168369,0.050616456038599454,0.06126361478163032,0.031327948718010444,0.01986045288871313
Garrett\04 He's a Pirate (Pirates of the Car 1.mp3,0.06263333333333333,4906.552328950583,0.04279796498761065,6.469786370971837,-0.021823369705616175,2699.704143310493,-0.0609675103658876,12.104378677787716,0.06263333333332918,3737.272992099774,0.056792984888998505,6.532914410998546,-0.1051584193069899,4514.284466641159,-0.043080103235788585,7.534278094289531,0.06263333333333247,1122.2871978171477,-0.15182367721129103,9.184945259621147,-0.1307784630771768,1908.9033133836347,-0.07227515931160337,10.10518066501932,0.06263333333333485,89.20288834089897,0.05537907422980975,5.520496533439366,0.3773856427378962,152.03501970519093,0.208049139327478,5.525647367156821,0.3292643693202756,0.17852408357689598,0.11753708126723103,0.06086905497852341,0.0706919068751237,0.06094607035891024,0.0644973967467545,0.05678460636374599,0.03805367769205434,0.022831752820485468
Garrett\11 Thunderstruck.mp3,-0.9934416666666667,7058.987629475772,0.013318309631241611,4.457037967546253,0.03426505710842851,4644.046094957621,-0.03597574374867244,4.741859901323,-0.9934416666666589,5604.129279788147,0.038432649687954394,5.299918085993749,0.16997616626943648,5168.7476366988985,-0.010810509999734957,5.124132994323072,-0.9934416666666648,1582.6411102293127,0.004610499550531416,9.971920731669027,-0.06916986164361003,2771.004503481971,-0.14216135471674385,10.478825576425544,-0.9934416666666668,151.96053404391964,-0.025160554110985257,5.827533386213033,1.0781919866444087,259.1875670524131,0.2185298002947347,5.904747180476319,0.3009784630089588,0.14589939797879445,0.10881465628202674,0.0636797485912985,0.07270550140732963,0.0713039951070528,0.07082471812692291,0.07441478151536994,0.05502080250337116,0.03635793547887496
Garrett\12 New Day.mp3,-0.14965333333333333,4275.687292357477,0.02512212360856516,4.245323711296095,-0.01847003078338464,2191.6730574951584,0.05641780829867482,6.8054793798006035,-0.14965333333333328,3250.478655116486,0.07555142064032744,4.808580619410641,-0.05138418973650366,4167.094976273806,0.0016261632300318188,4.308112160270494,-0.14965333333333433,816.6400502645457,0.2869291241026885,14.34998761513579,-0.11628771461910418,1443.9152068241938,-0.26397415666572777,16.400879525604825,-0.14965333333333372,74.31856947984011,-0.08133680416545006,5.304607608021969,-0.24367612687812978,126.03586446439532,0.022125461667782044,5.797925780797126,0.34288228953025285,0.19252017178906392,0.09875788944058653,0.06977784231361985,0.06504971712295199,0.062268607103729265,0.0655377541117097,0.05178126076946707,0.03164159637248796,0.019782871446130876
Garrett\01 Smooth Criminal 1.mp3,-0.99572,7715.332833344371,-0.03723923168659288,4.266112716263192,-0.03746172910288184,4975.140555099342,0.004015340724572578,6.418533724840486,-0.995719999999996,6293.1343404390855,-0.07044952157588195,5.237679773120243,-0.3883064717745232,6076.378467498378,0.029417568144838712,4.049909691531575,-0.995719999999999,1859.800146264319,0.19300402687201468,11.724975667731211,-0.3870945157526364,3352.851138968901,-0.1903981959749463,11.928292075074424,-0.9957199999999982,183.17145193673494,-0.27249918647052424,5.149844846922337,-0.5405893155258763,316.44207573100414,-0.21489351916146912,4.852737032155807,0.34044845103391236,0.13666957581714312,0.07108400457296961,0.058644326761956175,0.07008822965495201,0.07248845346355032,0.07546532734200839,0.0842431688290736,0.05605880311642401,0.03480965940801019
Garrett\05 Summertime 1.mp3,-1.1795516666666668,3929.9524546949497,0.044807844843886786,3.8150390036416426,0.001596669327782213,1885.4400205772222,-0.03078203826703494,5.35102065050179,-1.1795516666666697,3031.2075161236266,0.043986585508284735,4.305705321497793,0.033650560842680956,3886.1925699097615,0.01414005367897497,3.9085025431020637,-1.1795516666666683,718.1335666828624,0.1576793611378574,13.764843577114915,0.07022670445074317,1248.5131252233693,-0.2032573662875632,16.59852421001491,-1.179551666666667,70.01482414272945,-0.1082310419734985,5.793074163087159,0.2235676126878129,122.1941871061491,0.0017624928972999013,5.935004537216066,0.36244942600191776,0.19788750089520646,0.09191006532820799,0.07197224100226836,0.05204971658612292,0.04754973261837728,0.04998615822142106,0.06462418961857831,0.03867887788491835,0.02289209184298142
Garrett\02 Who Wants to Live Forever_ 1.mp3,-0.030018333333333334,3314.3080312161537,0.01750498301067617,9.122796250261025,0.00034000056666761113,1933.0985035281894,0.05260374510272976,12.768888278966184,-0.03001833333333249,2361.1430282006213,-0.002938460593749978,9.17667782710235,0.07876131268854909,3481.697983105396,-0.002891214502470741,8.418452528105252,-0.030018333333333563,366.3979343423163,0.480774083267416,18.188480663362174,0.12701450241706838,613.7147561498672,0.2734365619614686,19.238833353003283,-0.030018333333333612,38.895485055654774,-0.005218270743917561,17.310938474498645,0.03889983305509197,71.13762885223154,-0.05849994901981204,18.724995789400282,0.2768296511127028,0.17768514334014837,0.14231057340458567,0.06449882416337925,0.06783327673086131,0.07716355505930295,0.052077229751423725,0.06996002152958088,0.04413286183330037,0.027508863074714573
